epoch,learning_rate,loss,val_loss
0,9.999999747378752e-05,0.3396677076816559,0.2296048402786255
1,9.999999747378752e-05,0.24773523211479187,0.14434538781642914
2,9.999999747378752e-05,0.2274252027273178,0.14849071204662323
3,9.999999747378752e-05,0.2134784758090973,0.14720110595226288
4,9.999999747378752e-05,0.18747378885746002,0.14353352785110474
5,9.999999747378752e-05,0.18830540776252747,0.14597946405410767
6,9.999999747378752e-05,0.18785740435123444,0.15919055044651031
7,9.999999747378752e-05,0.17923693358898163,0.1409633755683899
8,9.999999747378752e-05,0.16638164222240448,0.13112503290176392
9,9.999999747378752e-05,0.17396807670593262,0.20348960161209106
10,9.999999747378752e-06,0.15718041360378265,0.13429464399814606
11,9.999999747378752e-06,0.1450686901807785,0.12977202236652374
12,9.999999747378752e-06,0.1342250555753708,0.10647401213645935
13,9.999999747378752e-06,0.12592804431915283,0.10438418388366699
14,9.999999747378752e-06,0.11976182460784912,0.09338944405317307
15,9.999999747378752e-06,0.11696478724479675,0.0908210352063179
16,9.999999747378752e-06,0.11165016144514084,0.08897453546524048
17,9.999999747378752e-06,0.10481816530227661,0.08452420681715012
18,9.999999747378752e-06,0.10416773706674576,0.0916406437754631
19,9.999999747378752e-06,0.10285721719264984,0.08250345289707184
20,9.999999747378752e-06,0.0952535942196846,0.08154715597629547
21,9.999999747378752e-06,0.0970103070139885,0.08076837658882141
22,9.999999747378752e-06,0.09057946503162384,0.07832710444927216
23,9.999999747378752e-06,0.09343243390321732,0.0781693160533905
24,9.999999747378752e-06,0.08942709118127823,0.0770806074142456
25,9.999999747378752e-06,0.09027165174484253,0.0789046511054039
26,9.999999747378752e-06,0.08833552896976471,0.08063548803329468
27,9.999999747378752e-06,0.08706547319889069,0.07885956019163132
28,9.999999747378752e-06,0.08504555374383926,0.07612226903438568
29,9.999999747378752e-06,0.08122176676988602,0.07820264250040054
30,9.999999747378752e-06,0.08055882155895233,0.07678059488534927
31,9.999999747378752e-06,0.08060659468173981,0.07869324833154678
32,9.999999747378752e-06,0.07855898141860962,0.08000344783067703
33,9.999999747378752e-06,0.07623420655727386,0.08195897936820984
34,9.999999974752427e-07,0.0735127329826355,0.08036099374294281
35,9.999999974752427e-07,0.07072629779577255,0.08312373608350754
36,9.999999974752427e-07,0.07281260192394257,0.08522748202085495
37,9.999999974752427e-07,0.07227454334497452,0.08282486349344254
38,9.999999974752427e-07,0.0698811262845993,0.08266663551330566
39,1.0000000116860974e-07,0.06988941133022308,0.08234211802482605
40,1.0000000116860974e-07,0.07074983417987823,0.08279578387737274
