epoch,learning_rate,loss,val_loss
0,9.999999747378752e-05,0.32565391063690186,0.19353100657463074
1,9.999999747378752e-05,0.25071755051612854,0.1566830277442932
2,9.999999747378752e-05,0.22136785089969635,0.16772480309009552
3,9.999999747378752e-05,0.20506303012371063,0.15796491503715515
4,9.999999747378752e-05,0.20036371052265167,0.1697239875793457
5,9.999999747378752e-05,0.19109567999839783,0.15581132471561432
6,9.999999747378752e-05,0.18674711883068085,0.19518150389194489
7,9.999999747378752e-05,0.19763073325157166,0.15616732835769653
8,9.999999747378752e-05,0.17498008906841278,0.16153541207313538
9,9.999999747378752e-05,0.17577315866947174,0.15549999475479126
10,9.999999747378752e-06,0.16168279945850372,0.13086184859275818
11,9.999999747378752e-06,0.14729946851730347,0.1229449212551117
12,9.999999747378752e-06,0.1336618810892105,0.11548826843500137
13,9.999999747378752e-06,0.12625476717948914,0.1064823642373085
14,9.999999747378752e-06,0.11875458061695099,0.10594109445810318
15,9.999999747378752e-06,0.11575844138860703,0.10596971213817596
16,9.999999747378752e-06,0.10811525583267212,0.10171810537576675
17,9.999999747378752e-06,0.10832041501998901,0.09596877545118332
18,9.999999747378752e-06,0.1025378406047821,0.0927405059337616
19,9.999999747378752e-06,0.10344533622264862,0.09287016093730927
20,9.999999747378752e-06,0.09751252084970474,0.0885462686419487
21,9.999999747378752e-06,0.09449049830436707,0.08794636279344559
22,9.999999747378752e-06,0.09171701967716217,0.09137439727783203
23,9.999999747378752e-06,0.09278303384780884,0.08845103532075882
24,9.999999747378752e-06,0.09132646024227142,0.08551060408353806
25,9.999999747378752e-06,0.08794798702001572,0.08530382812023163
26,9.999999747378752e-06,0.08602390438318253,0.09170813858509064
27,9.999999747378752e-06,0.08633241057395935,0.09067568182945251
28,9.999999747378752e-06,0.0842948853969574,0.08585105836391449
29,9.999999747378752e-06,0.08627746254205704,0.09166896343231201
30,9.999999747378752e-06,0.08036613464355469,0.08403364568948746
31,9.999999747378752e-06,0.08193942159414291,0.08308885991573334
32,9.999999747378752e-06,0.07882023602724075,0.10067436844110489
33,9.999999747378752e-06,0.07812897861003876,0.08849294483661652
34,9.999999747378752e-06,0.07868817448616028,0.08500678092241287
35,9.999999747378752e-06,0.07603950053453445,0.08511215448379517
36,9.999999747378752e-06,0.07506386190652847,0.10259813815355301
37,9.999999974752427e-07,0.07211966812610626,0.09109944105148315
38,9.999999974752427e-07,0.07219866663217545,0.08812606334686279
39,9.999999974752427e-07,0.06994814425706863,0.08888214081525803
40,9.999999974752427e-07,0.07202307879924774,0.08780182152986526
41,9.999999974752427e-07,0.06856568157672882,0.08965778350830078
42,1.0000000116860974e-07,0.06817252933979034,0.09029139578342438
43,1.0000000116860974e-07,0.06992817670106888,0.09021969139575958
44,1.0000000116860974e-07,0.06756572425365448,0.09025570005178452
45,1.0000000116860974e-07,0.06907428801059723,0.09044154733419418
46,1.0000000116860974e-07,0.06801162660121918,0.09029393643140793
47,1.0000000116860974e-07,0.0698249340057373,0.09058196097612381
48,1.0000000116860974e-07,0.06774713099002838,0.09092319756746292
49,1.0000000116860974e-07,0.06854115426540375,0.09047219157218933
50,1.0000000116860974e-07,0.06896321475505829,0.09022293984889984
51,1.0000000116860974e-07,0.06837707757949829,0.09057937562465668
52,1.0000000116860974e-07,0.06860098987817764,0.09097602218389511
53,1.0000000116860974e-07,0.06781550496816635,0.0906975120306015
54,1.0000000116860974e-07,0.07022210210561752,0.08938136696815491
55,1.0000000116860974e-07,0.06892126053571701,0.09055377542972565
56,1.0000000116860974e-07,0.06900755316019058,0.09087767452001572
57,1.0000000116860974e-07,0.06892359256744385,0.09101277589797974
58,1.0000000116860974e-07,0.06909742951393127,0.09052816033363342
59,1.0000000116860974e-07,0.07066062837839127,0.09109364449977875
60,1.0000000116860974e-07,0.06783892214298248,0.09114900231361389
61,1.0000000116860974e-07,0.06890740990638733,0.09042467176914215
62,1.0000000116860974e-07,0.07004420459270477,0.09101130068302155
63,1.0000000116860974e-07,0.06921130418777466,0.09104053676128387
